time,pos,delta
15.0460694,90.58519745,6.974334717
15.058029,90.37059784,6.973220825
15.07004915,90.15501404,6.974006653
15.08201383,89.94007111,6.97543335
15.09398833,89.72750854,6.976722717
15.10599673,89.51634979,6.976341248
15.11800349,89.30319977,6.973434448
15.12997848,89.08860016,6.972496033
15.14108653,88.87322998,6.97517395
15.15399069,88.65955353,6.97756958
15.16499722,88.44703674,6.976783752
15.17702956,88.23298645,6.975334167
15.18899925,88.0174942,6.975585938
15.20101505,87.80084229,6.976730347
15.2129915,87.58714294,6.978157043
15.22507029,87.37493134,6.978775024
15.23610511,87.16381073,6.977111816
15.24802702,86.94971466,6.974472046
15.26007577,86.73423004,6.975570679
15.27199507,86.51856232,6.978294373
15.28400104,86.30603027,6.978889465
15.2960005,86.09365082,6.97795105
15.30796196,85.87921906,6.977470398
15.31995184,85.66300201,6.977905273
15.33198157,85.44721985,6.979293823
15.34300976,85.23480225,6.980682373
15.35508087,85.02257538,6.979774475
15.36706306,84.80922699,6.976867676
15.37905023,84.5944519,6.976173401
15.39105855,84.37836456,6.979057312
15.40307786,84.16436768,6.981033325
15.41499269,83.9521637,6.980438232
15.42701594,83.73940277,6.978881836
15.43803659,83.52412415,6.979164124
15.45008628,83.30768585,6.980369568
15.46199771,83.09332275,6.981559753
15.47497681,82.88062286,6.9817276
15.48600739,82.66846466,6.979751587
15.49796799,82.45427704,6.977851868
15.51001806,82.23848724,6.978904724
15.52198567,82.02328491,6.981819153
15.53398294,81.81022644,6.982070923
15.5450187,81.59841156,6.980987549
15.55703516,81.38344574,6.980255127
15.56899145,81.16743469,6.980644226
15.5810047,80.9511795,6.981948853
15.59298969,80.73840332,6.983322144
15.60498851,80.52656555,6.982635498
15.61699454,80.3139267,6.979919434
15.62897234,80.0995636,6.979301453
15.64001174,79.88275909,6.982162476
15.65201421,79.6687088,6.983627319
15.66409343,79.45636749,6.982948303
15.67610302,79.24285126,6.981468201
15.68802164,79.02709961,6.981666565
15.70004742,78.81019592,6.982765198
15.71206553,78.59640503,6.984016418
15.72399565,78.38420868,6.984321594
15.73604062,78.17306519,6.982406616
15.74701094,77.95874023,6.980201721
15.75905842,77.74302673,6.981452942
15.77102448,77.52747345,6.984161377
15.78308111,77.31455994,6.98425293
15.79508147,77.10290527,6.982963562
15.80700117,76.88819122,6.982749939
15.8190781,76.67237854,6.983276367
15.83103056,76.45676422,6.984199524
15.8420878,76.24438477,6.985458374
15.85400885,76.03278351,6.984786987
15.86600772,75.8194809,6.981666565
15.8780411,75.60420227,6.981208801
15.88996351,75.38835144,6.98374939
15.90200613,75.17459106,6.985359192
15.91399726,74.9621048,6.984695435
15.92595414,74.75016785,6.983329773
15.93700503,74.53464508,6.983551025
15.94901468,74.31768799,6.984085083
15.96095144,74.10394287,6.985435486
15.97294699,73.89135742,6.985374451
15.98499905,73.67986298,6.983528137
15.9969904,73.46562195,6.981361389
16.00900018,73.24995422,6.982582092
16.02104064,73.0348587,6.98513031
16.03201683,72.82209015,6.985351563
16.04406615,72.61083221,6.984451294
16.05614238,72.39591217,6.983703613
16.06801706,72.18004608,6.984054565
16.08000066,71.96398926,6.98513031
16.09199252,71.75159454,6.986228943
16.10398809,71.53984833,6.985282898
16.11599972,71.32706451,6.982444763
16.12696843,71.11255646,6.982292175
16.13906169,70.89619446,6.984344482
16.15111667,70.68202972,6.986030579
16.16305434,70.47011566,6.985466003
16.17506065,70.25761414,6.984336853
16.18697227,70.04183197,6.984397888
16.19912163,69.82555389,6.984939575
16.21108271,69.61154938,6.986366272
16.22207047,69.39924622,6.986061096
16.23406554,69.18833923,6.984184265
16.24607697,68.97452545,6.982414246
16.25806811,68.75894928,6.98348999
16.2700602,68.54361725,6.985191345
16.28212334,68.33014679,6.985366821
16.29413447,68.11753845,6.984550476
16.30604195,67.90232849,6.983917236
16.31810221,67.68603516,6.984481812
16.32900966,67.47051239,6.985565186
16.34116984,67.25834656,6.98651886
16.35396014,67.04708099,6.985557556
16.36498593,66.83454132,6.982978821
16.37698909,66.61933136,6.982910156
16.38897556,66.40303802,6.984710693
16.40097104,66.18928528,6.985992432
16.41297866,65.97655487,6.985191345
16.42397184,65.76360321,6.984397888
16.43601011,65.54780579,6.984680176
16.44801163,65.33094788,6.985099792
16.46000999,65.11710358,6.986587524
16.4720034,64.90473938,6.986213684
16.48396442,64.69332886,6.984115601
16.4959787,64.47924805,6.982650757
16.5079586,64.26372528,6.98349762
16.51912911,64.04768372,6.985267639
16.53100596,63.83530045,6.985370636
16.54302297,63.62397766,6.984825134
16.55499909,63.40906143,6.984348297
16.56700154,63.19255447,6.984462738
16.57899089,62.97696304,6.9858284
16.59099419,62.76433182,6.986392975
16.60297349,62.55272675,6.984794617
16.6140004,62.34035492,6.982711792
16.62602086,62.12611771,6.98367691
16.63801257,61.91029739,6.98482132
16.65000859,61.6966629,6.985466003
16.66200762,61.48528671,6.985210419
16.6749903,61.27266693,6.984695435
16.68598642,61.05582428,6.984443665
16.69796326,60.83886719,6.984664917
16.70906061,60.62467575,6.985919952
16.72112501,60.41266632,6.985023499
16.73306262,60.2009201,6.983436584
16.74513007,59.98686218,6.982772827
16.75705177,59.77180099,6.983333588
16.7690653,59.55615616,6.984523773
16.78106168,59.34374237,6.984741211
16.79307916,59.1327095,6.984302521
16.80505351,58.91727066,6.983829498
16.81606392,58.70168686,6.98392868
16.82806503,58.48657227,6.984954834
16.84009456,58.27389526,6.98538208
16.85206917,58.06285858,6.983932495
16.86406667,57.85028839,6.982200623
16.87605926,57.63523483,6.982822418
16.88805744,57.41902924,6.983551025
16.89999307,57.20536041,6.98361969
16.91107162,56.99345779,6.983604431
16.92312987,56.7809639,6.983306885
16.93506669,56.5646286,6.983455658
16.94706423,56.34805679,6.98374939
16.95917458,56.13438416,6.984668732
16.97105812,55.92272186,6.984092712
16.98320876,55.71123123,6.982501984
16.99505971,55.49668121,6.98217392
17.00607066,55.28077698,6.98254776
17.01801666,55.06525803,6.982997894
17.0300681,54.85282898,6.983383179
17.04206211,54.64138412,6.983394623
17.0539807,54.42621994,6.983032227
17.0659821,54.21034622,6.983222961
17.07797716,53.99526596,6.984127045
17.08995814,53.78263855,6.984279633
17.10101964,53.57085037,6.982128143
17.11299619,53.35811615,6.981204987
17.12499747,53.14361954,6.981750488
17.13702456,52.92750168,6.98229599
17.14898503,52.71358109,6.982284546
17.16112476,52.50249863,6.98286438
17.17297232,52.29008102,6.982837677
17.18497756,52.07322311,6.983165741
17.19600097,51.85677719,6.983192444
17.20800005,51.64257813,6.983665466
17.22000273,51.43069839,6.982810974
17.23199483,51.21958923,6.981536865
17.24399871,51.00537109,6.981342316
17.25597475,50.7895546,6.981502533
17.26797551,50.57378006,6.981925964
17.27996663,50.3615799,6.98273468
17.29098886,50.14995193,6.982578278
17.30309486,49.93440247,6.982521057
17.31598731,49.7181282,6.983009338
17.32707719,49.50280762,6.983615875
17.33898415,49.29019547,6.983451843
17.35102397,49.07877731,6.981479645
17.36297477,48.8658638,6.981128693
17.37497661,48.65081024,6.98135376
17.38697413,48.43442154,6.98154068
17.39818741,48.22056198,6.981700897
17.41011461,48.00899124,6.981884003
17.42202797,47.79632187,6.981933594
17.43398983,47.57963181,6.982395172
17.44601198,47.36285019,6.983257294
17.45801653,47.14881516,6.982887268
17.47002978,46.93763351,6.981895447
17.48199274,46.72684479,6.981143951
17.49306754,46.51213837,6.98110199
17.50502809,46.29650116,6.980873108
17.51702092,46.08057022,6.981117249
17.52900608,45.86803818,6.981708527
17.54097713,45.65667725,6.981445313
17.55302688,45.4412117,6.981784821
17.56496934,45.22480392,6.982517242
17.57696804,45.00930023,6.982749939
17.58800304,44.79690552,6.982597351
17.59999243,44.58532333,6.981376648
17.61201252,44.37290955,6.980415344
17.62398129,44.15762329,6.980396271
17.63598272,43.94118881,6.980194092
17.64797553,43.72702789,6.980995178
17.65997695,43.51569366,6.981079102
17.67197594,43.30319977,6.981014252
17.68300118,43.08662415,6.981678009
17.6950494,42.87018967,6.98223114
17.70702116,42.65618515,6.981899261
17.71905126,42.44437408,6.980846405
17.73106864,42.23312759,6.97977829
17.74306058,42.01935577,6.979999542
17.75505025,41.80336761,6.97977066
17.76697089,41.58847046,6.979469299
17.77800302,41.37644958,6.980499268
17.79000767,41.16373062,6.980182648
17.80198152,40.94819641,6.980121613
17.81400066,40.73166656,6.980979919
17.82598609,40.51633835,6.981521606
17.83798712,40.30321503,6.98103714
17.84998434,40.09144592,6.979347229
17.86196118,39.87887955,6.979236603
17.87396461,39.66383362,6.97952652
17.88498308,39.44721222,6.978870392
17.89699432,39.23304367,6.979362488
17.90899299,39.02142715,6.979808807
17.92097724,38.80832672,6.979652405
17.93304052,38.59183121,6.980228424
17.94496887,38.3757782,6.980869293
17.9570013,38.16123962,6.980594635
17.96897805,37.94961548,6.979290009
17.98000804,37.73826218,6.978931427
17.99198379,37.52393341,6.979244232
18.00398414,37.30788422,6.978870392
18.01598137,37.09187317,6.97845459
18.02804558,36.8796196,6.979221344
18.03998318,36.66791916,6.979183197
18.05200123,36.45292664,6.979358673
18.06396807,36.23688507,6.980396271
18.07501724,36.02110291,6.980113983
18.0870799,35.80839539,6.979732513
18.099027,35.5970993,6.97851944
18.11103387,35.38470459,6.978298187
18.12300567,35.1692009,6.978565216
18.13501886,34.95287704,6.977840424
18.14697011,34.73847961,6.978462219
18.15899013,34.52702332,6.978610992
18.17004359,34.31459808,6.97845459
18.18198209,34.09791183,6.979709625
18.19497908,33.88176727,6.980007172
18.20602194,33.66747665,6.979297638
18.21802466,33.45584869,6.978214264
18.23009063,33.24419785,6.977710724
18.24197835,33.02974701,6.977687836
18.25398393,32.81380844,6.97776413
18.26503858,32.59739685,6.977626801
18.27697761,32.38531876,6.978466034
18.28898728,32.17397308,6.978504181
18.30098394,31.95867348,6.978628159
18.31299581,31.74180031,6.979841232
18.32508467,31.52644157,6.979558945
18.33701097,31.31327629,6.978914261
18.34900676,31.10175514,6.977422714
18.3610146,30.89004898,6.977695465
18.37207641,30.6743412,6.978132248
18.38405886,30.4579792,6.977239609
18.39614722,30.24360657,6.97782135
18.40811988,30.03233337,6.977966309
18.42011958,29.81958961,6.978250504
18.43199116,29.60279846,6.979068756
18.44401761,29.38619041,6.979578018
